jumpHeight,takeOffVelocity,bodyWeight,pushOffDistance,maxPower,maxPowerRelative,slope,slopeRelative
0.185065274,1.90551323,80,0.45,1210.005082,15.12506352,-2493.112547,-31.16390683
0.177923397,1.868383537,85,0.45,1210.440845,14.24048053,-2503.089379,-29.44811034
0.170950382,1.831405605,90,0.45,1209.86536,13.44294844,-2471.808507,-27.46453897
0.214044892,2.049282994,70,0.45,1414.71696,20.21024229,-2902.218738,-41.46026769
0.207818048,2.019254837,75,0.45,1419.415013,18.92553351,-2936.044873,-39.14726497
0.201581777,1.988726847,80,0.45,1414.559418,17.68199273,-2908.137787,-36.35172233
0.195359614,1.957793563,85,0.45,1418.462064,16.68778899,-2947.098229,-34.67174387
0.189170911,1.926534006,90,0.45,1416.696181,15.74106867,-2929.128164,-32.54586849
0.224765645,2.099976657,70,0.45,1612.657981,23.03797115,-3296.205575,-47.08865107
0.219336792,2.074460859,75,0.45,1613.400475,21.51200634,-3302.655638,-44.0354085
0.214044892,2.049282994,80,0.45,1618.45859,20.23073237,-3335.72572,-41.69657149
0.208582582,2.022965707,85,0.45,1613.37837,18.98092199,-3297.010929,-38.78836387
0.203104367,1.996223353,90,0.45,1622.62673,18.02918588,-3381.027026,-37.56696696
0.23260315,2.136275685,70,0.45,1803.708874,25.76726963,-3658.141524,-52.25916462
0.228247037,2.11617742,75,0.45,1792.260788,23.8968105,-3619.273012,-48.25697349
0.223638427,2.09470426,80,0.45,1806.608543,22.58260678,-3683.271301,-46.04089127
0.218792776,2.071886643,85,0.45,1827.772784,21.50320922,-3769.948152,-44.35233119
0.214044892,2.049282994,90,0.45,1809.66028,20.10733645,-3713.495641,-41.26106268
0.238726562,2.164212361,70,0.45,1975.829071,28.22612958,-3958.397922,-56.54854174
0.234998228,2.147245965,75,0.45,2012.86003,26.83813373,-4104.686759,-54.72915679
0.231057497,2.129166056,80,0.45,2000.369287,25.00461609,-4069.352326,-50.86690408
0.226942219,2.110119983,85,0.45,2003.150519,23.5664767,-4097.523958,-48.20616421
0.222541162,2.089559188,90,0.45,2013.185094,22.36872326,-4105.912934,-45.62125483
0.191304652,1.937368647,70,0.45,883.4490032,12.62070005,-1402.984909,-20.04264155
0.178684364,1.872374754,75,0.45,882.9273461,11.77236461,-1378.972582,-18.3863011
0.166452547,1.807152173,80,0.45,886.4974338,11.08121792,-1329.622051,-16.62027564
0.154638368,1.741839484,85,0.45,890.42201,10.47555306,-1288.590521,-15.15988848
0.143256927,1.676514512,90,0.45,898.4272003,9.982524448,-1229.152446,-13.6572494
0.230252478,2.125453745,70,0.45,1115.380192,15.93400274,-1850.176577,-26.43109395
0.218913187,2.072456691,75,0.45,1113.248995,14.84331993,-1858.315404,-24.77753872
0.20784112,2.019366924,80,0.45,1114.050114,13.92562643,-1835.786999,-22.94733749
0.197050495,1.966247878,85,0.45,1111.660931,13.07836389,-1824.351256,-21.46295595
0.185624414,1.908389636,90,0.45,1110.328024,12.33697805,-1800.584403,-20.00649337
0.259340331,2.25571658,70,0.45,1344.085567,19.20122239,-2246.728183,-32.0961169
0.248533161,2.208216615,75,0.45,1339.832423,17.8644323,-2250.900221,-30.01200295
0.237951624,2.160696844,80,0.45,1342.083839,16.77604799,-2240.600491,-28.00750614
0.228981372,2.119578856,85,0.45,1340.408295,15.76950935,-2232.952678,-26.2700315
0.218913187,2.072456691,90,0.45,1338.505355,14.87228173,-2244.13006,-24.93477845
0.281493032,2.350083677,70,0.45,1564.832696,22.35475279,-2595.969598,-37.08527997
0.270818178,2.305092764,75,0.45,1562.503697,20.83338262,-2602.864303,-34.70485737
0.261802892,2.266400833,80,0.45,1565.841839,19.57302299,-2610.984777,-32.63730971
0.252920551,2.227622322,85,0.45,1563.494117,18.39404843,-2621.243301,-30.83815648
0.244183223,2.188806715,90,0.45,1568.936688,17.43262986,-2636.808396,-29.29787107
0.297026315,2.414053913,70,0.45,1781.684569,25.4526367,-2937.719093,-41.96741561
0.289268417,2.38231953,75,0.45,1790.001337,23.8666845,-2985.286641,-39.80382188
0.281493032,2.350083677,80,0.45,1787.214508,22.34018135,-2979.645619,-37.24557024
0.272376111,2.311713497,85,0.45,1789.042837,21.04756279,-2978.71635,-35.04372177
0.26481973,2.279421659,90,0.45,1792.069917,19.91188797,-3008.897124,-33.43219026
0.310685499,2.468936913,70,0.45,1985.451912,28.36359874,-3222.359645,-46.03370922
0.302723068,2.437093884,75,0.45,2014.570652,26.86094203,-3364.52022,-44.8602696
0.296086141,2.410230298,80,0.45,1987.116617,24.83895772,-3246.648424,-40.5831053
0.288074544,2.377398272,85,0.45,2015.818079,23.71550681,-3381.120279,-39.77788563
0.281493032,2.350083677,90,0.45,1990.481471,22.11646079,-3256.323424,-36.18137137
0.320838276,2.508953363,70,0.45,2177.38751,31.10553586,-3483.19971,-49.75999585
0.31401035,2.48211262,75,0.45,2203.194213,29.37592284,-3598.892793,-47.98523723
0.30696044,2.454091243,80,0.45,2200.804972,27.51006215,-3589.555475,-44.86944344
0.301267114,2.431226187,85,0.45,2235.649625,26.30176029,-3711.148809,-43.66057423
0.294224728,2.402642121,90,0.45,2215.77633,24.619737,-3653.247965,-40.59164406
0.22420631,2.097362104,70,0.45,955.0229412,13.64318487,-1313.889427,-18.76984896
0.209295208,2.02641851,75,0.45,959.5253669,12.79367156,-1268.619833,-16.91493111
0.194827318,1.955124541,80,0.45,960.7364157,12.0092052,-1241.366104,-15.5170763
0.18083454,1.883606562,85,0.45,969.1087853,11.40127983,-1189.714005,-13.99663535
0.167336304,1.811943233,90,0.45,977.636678,10.86262976,-1140.566311,-12.67295901
0.271909134,2.309730982,70,0.45,1204.328766,17.20469666,-1726.516609,-24.66452298
0.258073944,2.250202386,75,0.45,1203.440742,16.04587656,-1730.076008,-23.06768011
0.244640949,2.190857233,80,0.45,1201.358984,15.01698731,-1714.222346,-21.42777932
0.231604178,2.131683366,85,0.45,1202.042921,14.14168142,-1682.81717,-19.79784906
0.218959225,2.072674601,90,0.45,1200.892213,13.34324681,-1679.19282,-18.657698
0.309565418,2.4644824,70,0.45,1450.756405,20.7250915,-2099.221759,-29.98888227
0.29519953,2.406618953,75,0.45,1448.172206,19.30896274,-2071.522916,-27.62030554
0.284418333,2.362263256,80,0.45,1448.370557,18.10463196,-2076.469249,-25.95586561
0.271008453,2.305902394,85,0.45,1447.757473,17.03244086,-2101.235089,-24.72041281
0.258073944,2.250202386,90,0.45,1449.474279,16.10526977,-2096.240028,-23.29155586
0.33989613,2.582394637,70,0.45,1686.059147,24.08655925,-2402.353294,-34.31933277
0.327609963,2.535292386,75,0.45,1685.37995,22.47173267,-2399.580134,-31.99440178
0.315652035,2.488592561,80,0.45,1690.125269,21.12656587,-2415.099755,-30.18874693
0.300796053,2.429324714,85,0.45,1691.567887,19.90079868,-2437.580943,-28.67742286
0.289679187,2.384010414,90,0.45,1693.075852,18.81195391,-2440.174763,-27.11305292
0.363940641,2.67217428,70,0.45,1915.04506,27.35778657,-2669.419464,-38.13456377
0.349985252,2.620440926,75,0.45,1922.245622,25.62994163,-2689.634388,-35.86179184
0.33989613,2.582394637,80,0.45,1930.267967,24.12834959,-2741.74121,-34.27176512
0.326443832,2.530776163,85,0.45,1927.343211,22.67462602,-2764.043519,-32.51815905
0.316949151,2.49370053,90,0.45,1930.352367,21.44835963,-2741.295004,-30.45883338
0.38097096,2.733980658,70,0.45,2144.88396,30.64119943,-2960.74345,-42.296335
0.368491861,2.68883066,75,0.45,2145.854944,28.61139926,-2994.207427,-39.9227657
0.360061484,2.657895093,80,0.45,2156.200924,26.95251155,-3014.005858,-37.67507323
0.347999288,2.612995603,85,0.45,2166.978383,25.49386333,-3121.196685,-36.719961
0.33989613,2.582394637,90,0.45,2175.746879,24.17496532,-3092.443906,-34.36048785
0.39627266,2.788345315,70,0.45,2374.894492,33.92706417,-3284.256217,-46.91794596
0.385346814,2.749637155,75,0.45,2356.892177,31.42522902,-3202.531197,-42.70041596
0.378129419,2.72376563,80,0.45,2398.901079,29.98626349,-3338.037314,-41.72546642
0.367485369,2.685156035,85,0.45,2380.638292,28.00750932,-3298.222534,-38.80261805
0.356887657,2.646154913,90,0.45,2371.477863,26.34975403,-3286.239861,-36.51377624
0.043089187,0.919461721,70,0.45,477.3985989,6.819979984,-2634.355331,-37.63364759
0.040394453,0.890246689,75,0.45,475.8037505,6.344050006,-2570.814946,-34.27753261
0.037840053,0.861639042,80,0.45,474.6488679,5.933110849,-2497.861292,-31.22326615
0.035429791,0.833746067,85,0.45,473.8247696,5.574409055,-2418.420894,-28.45201052
0.032801916,0.802230388,90,0.45,474.2393409,5.26932601,-2318.651704,-25.76279671
0.050820586,0.998548897,70,0.45,612.2228188,8.746040269,-3575.158329,-51.07369042
0.048391868,0.974396454,75,0.45,610.5662739,8.140883651,-3536.08678,-47.14782373
0.046494845,0.955106726,80,0.45,608.1564003,7.601955004,-3496.921319,-43.71151649
0.044204518,0.931285476,85,0.45,605.7781909,7.126802246,-3437.998791,-40.4470446
0.041994914,0.90771152,90,0.45,603.9701453,6.710779392,-3392.380085,-37.69311206
0.055549611,1.043974792,70,0.45,745.7940139,10.6542002,-4418.784001,-63.12548573
0.053581987,1.025318774,75,0.45,743.231825,9.909757667,-4378.910166,-58.38546888
0.052151331,1.011537992,80,0.45,742.345714,9.279321425,-4379.357978,-54.74197472
0.050251479,0.9929421,85,0.45,738.8361939,8.692190516,-4313.002476,-50.7412056
0.048391868,0.974396454,90,0.45,736.619341,8.184659344,-4290.431423,-47.67146025
0.05903635,1.076240305,70,0.45,875.6596892,12.50942413,-5218.174263,-74.54534662
0.057608214,1.063143057,75,0.45,873.5241767,11.64698902,-5193.669383,-69.24892511
0.056190645,1.049981172,80,0.45,876.3544014,10.95443002,-5237.156266,-65.46445333
0.054271622,1.031895935,85,0.45,873.1465677,10.27231256,-5186.095756,-61.01289125
0.052895895,1.018733258,90,0.45,871.7040453,9.685600503,-5174.00468,-57.48894089
0.061271819,1.096427425,70,0.45,1006.353967,14.37648524,-6009.88915,-85.85555929
0.059869862,1.083811189,75,0.45,1007.147321,13.42863095,-6013.996513,-80.18662018
0.05903635,1.076240305,80,0.45,1000.932216,12.5116527,-5953.16375,-74.41454688
0.057652831,1.063554674,85,0.45,1002.140739,11.78989105,-5967.15961,-70.20187777
0.056281482,1.050829516,90,0.45,1004.302386,11.1589154,-5987.647062,-66.5294118
0.063402722,1.115330174,70,0.45,1134.900564,16.2128652,-6797.064153,-97.10091647
0.062015739,1.103063369,75,0.45,1134.806613,15.13075484,-6780.839265,-90.4111902
0.061213323,1.095903919,80,0.45,1140.738233,14.25922792,-6852.197253,-85.65246566
0.059842343,1.083562074,85,0.45,1131.764516,13.31487666,-6749.612669,-79.40720787
0.05903635,1.076240305,90,0.45,1136.02585,12.62250945,-6811.54312,-75.68381245
0.064880144,1.12825016,70,0.45,1261.679974,18.02399963,-7549.523919,-107.8503417
0.063500863,1.116193058,75,0.45,1259.955095,16.79940127,-7513.40113,-100.1786817
0.062729803,1.10939566,80,0.45,1262.539193,15.78173991,-7557.493554,-94.46866942
0.061949958,1.1024782,85,0.45,1257.423308,14.79321539,-7503.025849,-88.27089234
0.060593344,1.09034004,90,0.45,1256.112628,13.95680698,-7499.835858,-83.33150954
0.082633541,1.273291038,70,0.45,595.6094966,8.508707094,-2163.033132,-30.90047331
0.077589254,1.233815693,75,0.45,594.4936677,7.926582236,-2122.116557,-28.29488743
0.073118089,1.197738249,80,0.45,592.7946353,7.409932941,-2065.315835,-25.81644794
0.068378704,1.15827034,85,0.45,593.3123318,6.98014508,-1992.856666,-23.44537255
0.063822159,1.119013297,90,0.45,593.871758,6.598575089,-1915.274571,-21.28082857
0.095937249,1.371965312,70,0.45,759.7859648,10.85408521,-2887.87746,-41.25539228
0.092152586,1.34463145,75,0.45,755.9971273,10.0799617,-2848.167964,-37.97557285
0.088395596,1.316936445,80,0.45,755.4203619,9.442754524,-2849.053587,-35.61316983
0.084237985,1.285592963,85,0.45,754.4394849,8.875758645,-2815.13243,-33.11920505
0.080603114,1.257550432,90,0.45,752.6163988,8.362404432,-2786.081104,-30.95645671
0.104795979,1.433909728,70,0.45,916.6106533,13.0944379,-3514.893706,-50.21276723
0.101365162,1.410242699,75,0.45,914.61436,12.19485813,-3477.410307,-46.36547076
0.098469324,1.38995257,80,0.45,917.2701174,11.46587647,-3517.120904,-43.9640113
0.095052232,1.365622496,85,0.45,914.5204933,10.75906463,-3479.77258,-40.93850094
0.092152586,1.34463145,90,0.45,915.2343477,10.16927053,-3503.724132,-38.93026813
0.110436638,1.471994169,70,0.45,1074.129703,15.34471004,-4117.074009,-58.81534299
0.107876401,1.454831598,75,0.45,1072.36187,14.29815826,-4104.370661,-54.72494215
0.105286913,1.437264496,80,0.45,1073.921799,13.42402248,-4111.793969,-51.39742461
0.102676201,1.419333317,85,0.45,1074.298298,12.63880351,-4113.276532,-48.39148862
0.100051443,1.401074342,90,0.45,1070.378988,11.89309986,-4087.277261,-45.41419179
0.115160151,1.503144091,70,0.45,1219.75087,17.42501242,-4666.771459,-66.66816369
0.112814929,1.487759691,75,0.45,1223.689797,16.31586396,-4666.883712,-62.22511616
0.110436638,1.471994169,80,0.45,1229.438007,15.36797508,-4726.372476,-59.07965595
0.108648117,1.460026047,85,0.45,1225.171668,14.41378433,-4695.200614,-55.23765428
0.106232295,1.443702752,90,0.45,1229.979535,13.66643928,-4744.980593,-52.72200659
0.117943013,1.521197526,70,0.45,1377.850315,19.68357593,-5265.178552,-75.21683646
0.116480757,1.511738225,75,0.45,1363.229495,18.17639327,-5169.882044,-68.93176059
0.114260139,1.497258807,80,0.45,1367.922548,17.09903185,-5206.288843,-65.07861053
0.112695896,1.486974604,85,0.45,1370.831011,16.12742366,-5234.797957,-61.58585831
0.110436638,1.471994169,90,0.45,1375.963172,15.28847969,-5251.480158,-58.34977953
0.12033257,1.536530187,70,0.45,1512.3777,21.60539571,-5722.352456,-81.74789223
0.11903083,1.528196611,75,0.45,1519.270942,20.2569459,-5782.918262,-77.10557683
0.11690099,1.514462753,80,0.45,1515.748021,18.94685026,-5730.428675,-71.63035843
0.115529819,1.505554728,85,0.45,1520.86305,17.89250647,-5784.323254,-68.05086181
0.114093287,1.496165193,90,0.45,1524.614782,16.94016424,-5799.585739,-64.43984154
0.12060232,1.538251448,70,0.45,683.9623464,9.770890662,-1909.901534,-27.28430763
0.113468998,1.492066266,75,0.45,682.7638842,9.103518456,-1862.392546,-24.83190061
0.1064543,1.445210491,80,0.45,681.9376862,8.524221078,-1822.548964,-22.78186205
0.099679755,1.398469447,85,0.45,682.0247221,8.023820261,-1763.486099,-20.74689529
0.093009503,1.350868778,90,0.45,685.3600289,7.615111432,-1684.774317,-18.71971464
0.141253848,1.664752382,70,0.45,867.8943591,12.39849084,-2507.193045,-35.81704351
0.135266964,1.629091104,75,0.45,865.3887175,11.53851623,-2502.218081,-33.36290775
0.129334887,1.592969075,80,0.45,865.4395221,10.81799403,-2488.640421,-31.10800526
0.123488222,1.556547114,85,0.45,863.7174542,10.16138181,-2480.850056,-29.18647124
0.11772535,1.519793196,90,0.45,861.991799,9.577686655,-2454.343568,-27.27048409
0.155318126,1.745663663,70,0.45,1044.779373,14.92541961,-3011.473777,-43.02105395
0.150317645,1.717332875,75,0.45,1044.761104,13.93014806,-3030.355915,-40.40474553
0.145264925,1.688223278,80,0.45,1045.467746,13.06834683,-3034.967422,-37.93709277
0.140276498,1.658983088,85,0.45,1044.106049,12.28360057,-3041.90472,-35.78711435
0.135266964,1.629091104,90,0.45,1043.53267,11.59480745,-3035.936059,-33.73262288
0.165244882,1.800584512,70,0.45,1216.778591,17.3825513,-3520.204237,-50.28863195
0.161029844,1.777471671,75,0.45,1218.324778,16.24433037,-3533.558242,-47.11410989
0.156765739,1.753779861,80,0.45,1223.735565,15.29669457,-3566.45367,-44.58067088
0.152471265,1.729591342,85,0.45,1217.117747,14.31903232,-3533.931349,-41.57566293
0.148162106,1.704975225,90,0.45,1222.02337,13.57803745,-3556.399789,-39.51555321
0.172316739,1.83870999,70,0.45,1378.367638,19.69096625,-3929.235277,-56.13193253
0.168899281,1.820385645,75,0.45,1376.505778,18.35341037,-3931.728956,-52.42305275
0.165244882,1.800584512,80,0.45,1383.293286,17.29116608,-3974.669617,-49.68337021
0.161536718,1.780266947,85,0.45,1394.429427,16.40505208,-4039.496223,-47.52348497
0.157789123,1.759494983,90,0.45,1390.951085,15.45501205,-4000.807508,-44.45341676
0.177717626,1.867302819,70,0.45,1544.077368,22.05824811,-4395.235692,-62.78908131
0.174563819,1.850659916,75,0.45,1547.350798,20.63134397,-4368.521785,-58.24695713
0.17163124,1.835049027,80,0.45,1553.289839,19.41612298,-4447.981871,-55.59977339
0.168366846,1.817514106,85,0.45,1544.611986,18.17190572,-4366.99132,-51.37636847
0.165244882,1.800584512,90,0.45,1561.052298,17.34502553,-4503.792699,-50.0421411
0.181683013,1.888020317,70,0.45,1706.529202,24.3789886,-4822.694287,-68.89563267
0.179251533,1.875343989,75,0.45,1699.458753,22.65945004,-4792.06257,-63.8941676
0.176396367,1.860348546,80,0.45,1712.550641,21.40688301,-4869.465157,-60.86831446
0.17379054,1.846556362,85,0.45,1708.258581,20.09715977,-4853.501574,-57.10001852
0.171045247,1.831913685,90,0.45,1718.062011,19.0895779,-4899.01917,-54.43354633
0.153439664,1.735075274,70,0.45,754.0596065,10.77228009,-1741.582023,-24.87974318
0.143961,1.680629295,75,0.45,751.8403241,10.02453765,-1709.354563,-22.79139418
0.135231338,1.62887656,80,0.45,753.5606104,9.41950763,-1655.880378,-20.69850472
0.126218227,1.573658673,85,0.45,752.6612779,8.854838563,-1615.841505,-19.00990006
0.117803797,1.520299474,90,0.45,757.787632,8.419862577,-1539.27912,-17.10310133
0.182264456,1.891039035,70,0.45,952.7274164,13.61039166,-2268.206685,-32.40295265
0.173926806,1.847280146,75,0.45,953.2400975,12.70986797,-2266.47656,-30.21968747
0.165743597,1.80329958,80,0.45,952.195717,11.90244646,-2247.092232,-28.08865289
0.157726496,1.759145776,85,0.45,951.0090504,11.18834177,-2233.8848,-26.28099764
0.149882974,1.714848083,90,0.45,949.9787166,10.55531907,-2211.709739,-24.57455266
0.202211279,1.991829634,70,0.45,1146.149972,16.37357103,-2712.020263,-38.74314662
0.194536971,1.953667159,75,0.45,1144.385956,15.25847941,-2720.500733,-36.27334311
0.187900594,1.920054594,80,0.45,1144.933185,14.31166482,-2732.855749,-34.16069686
0.180435249,1.881525868,85,0.45,1145.504049,13.47651823,-2742.826384,-32.2685457
0.173926806,1.847280146,90,0.45,1145.924373,12.73249303,-2730.807819,-30.3423091
0.216700658,2.061957057,70,0.45,1329.50658,18.99295115,-3148.678791,-44.98112559
0.210336695,2.031454147,75,0.45,1333.511669,17.78015558,-3180.725069,-42.40966759
0.203987301,2.000557635,80,0.45,1335.051939,16.68814924,-3197.307198,-39.96633998
0.197674407,1.969358235,85,0.45,1338.908485,15.75186453,-3218.123408,-37.86027539
0.191414488,1.937924727,90,0.45,1343.297284,14.92552538,-3253.891918,-36.15435465
0.228216538,2.116036027,70,0.45,1507.7982,21.53997428,-3491.511021,-49.87872887
0.221993067,2.086984419,75,0.45,1498.677004,19.98236005,-3478.394775,-46.378597
0.216700658,2.061957057,80,0.45,1509.371747,18.86714683,-3543.445091,-44.29306363
0.211383566,2.03650327,85,0.45,1524.323844,17.9332217,-3627.272422,-42.6737932
0.206057914,2.010685522,90,0.45,1523.093654,16.92326283,-3604.560406,-40.05067118
0.236403096,2.153654742,70,0.45,1681.159401,24.01656287,-3859.723411,-55.13890587
0.231957804,2.133310131,75,0.45,1677.104787,22.36139715,-3811.313102,-50.81750803
0.226664629,2.108829064,80,0.45,1686.344154,21.07930192,-3914.110214,-48.92637768
0.222147563,2.087710514,85,0.45,1692.501289,19.91177987,-3898.110872,-45.86012791
0.216700658,2.061957057,90,0.45,1701.156391,18.90173768,-4011.45494,-44.57172156
0.243006066,2.18352445,70,0.45,1851.30925,26.447275,-4233.462801,-60.47804001
0.238576621,2.163532598,75,0.45,1852.681403,24.7024187,-4211.309316,-56.15079089
0.234777187,2.14623587,80,0.45,1865.838115,23.32297643,-4286.956021,-53.58695027
0.23015433,2.125000696,85,0.45,1874.959643,22.05834874,-4325.997823,-50.89409204
0.225371078,2.102803021,90,0.45,1878.803053,20.87558948,-4361.627324,-48.46252582
0.181493628,1.887036028,70,0.45,810.077628,11.57253754,-1624.359455,-23.20513507
0.169889275,1.825712896,75,0.45,810.4524167,10.80603222,-1583.45999,-21.11279987
0.158642066,1.764244127,80,0.45,809.5955504,10.11994438,-1557.357718,-19.46697147
0.147751062,1.702608542,85,0.45,811.409641,9.545995776,-1505.161427,-17.7077815
0.138061667,1.645834109,90,0.45,816.9735964,9.077484404,-1439.255525,-15.99172806
0.216255952,2.059840234,70,0.45,1020.396159,14.57708799,-2116.059853,-30.22942648
0.205756829,2.009216013,75,0.45,1021.818408,13.62424544,-2114.801185,-28.19734913
0.195545872,1.958726629,80,0.45,1019.148132,12.73935165,-2133.029032,-26.6628629
0.185616384,1.908348358,85,0.45,1016.031823,11.95331557,-2107.724864,-24.7967631
0.175960976,1.858051225,90,0.45,1015.770135,11.28633483,-2091.200731,-23.23556367
0.244126517,2.188552552,70,0.45,1224.847681,17.49782401,-2493.741595,-35.62487994
0.233649132,2.141073555,75,0.45,1231.367264,16.41823018,-2565.189757,-34.2025301
0.223418273,2.093672974,80,0.45,1226.510053,15.33137566,-2523.915054,-31.54893817
0.215445158,2.055975194,85,0.45,1229.609767,14.46599725,-2558.736877,-30.10278678
0.205756829,2.009216013,90,0.45,1226.233929,13.62482143,-2551.595926,-28.35106585
0.263665604,2.274449197,70,0.45,1417.794245,20.2542035,-2822.139889,-40.31628413
0.254888304,2.236271122,75,0.45,1424.063866,18.98751821,-2867.280068,-38.2304009
0.246265612,2.19811995,80,0.45,1421.437736,17.7679717,-2871.455559,-35.89319448
0.237811013,2.16005835,85,0.45,1429.942019,16.82284728,-2925.699467,-34.41999373
0.229531527,2.122123598,90,0.45,1430.692138,15.89657931,-2947.100466,-32.74556073
0.27814436,2.33606343,70,0.45,1607.525857,22.9646551,-3188.002339,-45.54289055
0.270878643,2.305350078,75,0.45,1618.055248,21.57406997,-3251.948151,-43.35930868
0.263665604,2.274449197,80,0.45,1621.779234,20.27224042,-3256.741254,-40.70926567
0.25651889,2.24341272,85,0.45,1632.392728,19.20462033,-3332.186925,-39.20219912
0.247260551,2.202555791,90,0.45,1633.274182,18.14749091,-3350.824364,-37.23138182
0.289793174,2.384479414,70,0.45,1800.926728,25.72752468,-3554.171923,-50.77388461
0.283830685,2.359821611,75,0.45,1790.081056,23.86774741,-3498.391272,-46.64521696
0.277811968,2.334667174,80,0.45,1821.988076,22.77485094,-3657.631034,-45.72038793
0.269539113,2.299642886,85,0.45,1819.193176,21.40227265,-3643.158282,-42.86068567
0.263665604,2.274449197,90,0.45,1817.72918,20.19699089,-3656.828154,-40.63142393
0.300096547,2.426498352,70,0.45,1959.97277,27.999611,-3764.703255,-53.78147506
0.295128017,2.406327429,75,0.45,1968.758839,26.25011785,-3795.876691,-50.61168921
0.287904444,2.376696277,80,0.45,2001.633442,25.02041803,-3965.834358,-49.57292948
0.282910766,2.355994318,85,0.45,1988.550855,23.39471594,-3873.458028,-45.57009444
0.275710476,2.325820187,90,0.45,2015.951852,22.39946502,-4031.90024,-44.79889155
0.074934774,1.212526398,70,0.45,855.6762198,12.223946,-1064.876515,-15.21252164
0.069106273,1.164416195,75,0.45,854.7391078,11.39652144,-1071.580358,-14.2877381
0.062995761,1.11174495,80,0.45,853.3603989,10.66700499,-1077.632255,-13.47040319
0.05798116,1.066578813,85,0.45,852.3638336,10.02780981,-1081.843495,-12.72757053
0.052759253,1.017416606,90,0.45,851.0918846,9.456576495,-1085.325293,-12.05916992
0.09222214,1.345138797,70,0.45,1067.892464,15.25560663,-1293.163495,-18.47376422
0.086852522,1.305391315,75,0.45,1068.084167,14.24112223,-1304.82357,-17.39764761
0.081739047,1.266380711,80,0.45,1068.030859,13.35038574,-1314.524632,-16.43155791
0.07687312,1.228108549,85,0.45,1067.582679,12.55979623,-1323.90788,-15.57538683
0.072245073,1.190566389,90,0.45,1067.038995,11.85598884,-1331.565717,-14.79517463
0.104533566,1.432113321,70,0.45,1274.90786,18.21296942,-1511.006891,-21.58581272
0.100182324,1.401990443,75,0.45,1276.588551,17.02118068,-1524.161565,-20.32215421
0.095947853,1.372041133,80,0.45,1277.83686,15.97296075,-1536.875473,-19.21094341
0.09077869,1.334570306,85,0.45,1278.5872,15.04220235,-1548.325676,-18.21559619
0.086852522,1.305391315,90,0.45,1279.17725,14.21308056,-1559.510119,-17.32789021
0.113589159,1.492856086,70,0.45,1477.300828,21.10429754,-1723.000825,-24.6142975
0.109254581,1.464095242,75,0.45,1480.23564,19.73647519,-1737.684605,-23.16912806
0.105045943,1.435618823,80,0.45,1482.432624,18.53040779,-1751.116412,-21.88895515
0.102207778,1.41609202,85,0.45,1484.851147,17.46883702,-1765.468274,-20.77021499
0.098187641,1.387963084,90,0.45,1486.428311,16.51587012,-1777.599173,-19.75110192
0.120691015,1.538816985,70,0.45,1675.378072,23.93397246,-1929.002584,-27.55717977
0.116338059,1.510811938,75,0.45,1679.607784,22.39477046,-1945.023169,-25.93364226
0.113589159,1.492856086,80,0.45,1684.606556,21.05758195,-1962.869985,-24.53587481
0.109437697,1.465321676,85,0.45,1687.153535,19.84886512,-1976.684583,-23.25511274
0.106753233,1.447238209,90,0.45,1690.458553,18.78287281,-1990.254247,-22.11393607
0.125827782,1.571222799,70,0.45,1870.612224,26.72303177,-2132.542706,-30.4648958
0.123117425,1.55420844,75,0.45,1875.441902,25.00589203,-2147.640834,-28.63521112
0.118824312,1.526870328,80,0.45,1882.091551,23.52614439,-2168.441532,-27.10551915
0.116204326,1.509943337,85,0.45,1886.103957,22.18945832,-2182.574249,-25.6773441
0.113589159,1.492856086,90,0.45,1890.579475,21.00643861,-2199.755675,-24.44172973
0.128885409,1.590198641,70,0.45,2059.753806,29.42505438,-2325.699864,-33.22428378
0.126293801,1.574129722,75,0.45,2068.354432,27.57805909,-2347.104286,-31.29472381
0.123718607,1.557998415,80,0.45,2075.592465,25.94490581,-2368.081781,-29.60102226
0.121160135,1.541804736,85,0.45,2081.036704,24.48278476,-2384.264978,-28.05017621
0.118618766,1.525549141,90,0.45,2088.246426,23.20273806,-2407.09631,-26.74551455
0.16225489,1.784219983,70,0.45,1221.549455,17.4507065,-745.1137194,-10.64448171
0.14928829,1.711442739,75,0.45,1219.321118,16.25761491,-750.5546638,-10.00739552
0.136405488,1.63593266,80,0.45,1216.401468,15.20501835,-754.976775,-9.437209687
0.124429158,1.562466023,85,0.45,1214.368855,14.28669242,-758.2808174,-8.920950793
0.113305919,1.490993671,90,0.45,1212.061117,13.46734574,-761.299435,-8.458882611
0.203959363,2.000420631,70,0.45,1530.558475,21.86512108,-903.7779303,-12.91111329
0.191947382,1.940620424,75,0.45,1529.255406,20.39007208,-911.7575122,-12.15676683
0.179358893,1.875905512,80,0.45,1527.15315,19.08941437,-919.47283,-11.49341037
0.168433647,1.817874625,85,0.45,1525.80759,17.95067753,-926.0877791,-10.89515034
0.157145523,1.755902945,90,0.45,1523.212371,16.9245819,-932.8330645,-10.36481183
0.236234186,2.15288521,70,0.45,1833.98678,26.19981114,-1053.36743,-15.04810614
0.224506717,2.09876673,75,0.45,1834.496221,24.45994961,-1065.05729,-14.20076386
0.213219836,2.045329604,80,0.45,1834.319942,22.92899928,-1074.427792,-13.4303474
0.202369535,1.992608911,85,0.45,1832.805038,21.56241221,-1082.487624,-12.73514852
